Text,Label
approves,O
Project,O
"#24-11,",O
Windstone,O
Farm,O
",",O
Special,O
Use,O
"Permit,",O
as,O
presented,O
and,O
hereby,O
adopts,O
the,O
analysis,O
set,O
forth,O
in,O
the,O
Planning,O
Dep,O
artment’s,O
June,O
"17,",O
2024,O
Staff,O
Review.,O
VOTE:,B-VOTE
Kyle,B-VOTE
Kordich,I-VOTE
–,I-VOTE
YES;,I-VOTE
Stephen,B-VOTE
Grandeau,I-VOTE
–,I-VOTE
YES;,I-VOTE
Ronald,B-VOTE
Bormann,I-VOTE
–,I-VOTE
YES;,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES;,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES;,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES;,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
–,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
7-0,I-VOTE
Everhart,O
stated,O
for,O
the,O
record,O
that,O
in,O
"Malta,",O
Special,O
Use,O
Pe,O
rmits,O
r,O
un,O
with,O
the,O
land,O
and,O
are,O
not,O
dependent,O
on,O
the,O
identity,O
of,O
the,O
owners.,O
Planning,O
Board,O
Business,O
MOTION,O
by,O
Dwight,O
Havens,O
SECONDED,O
by,O
William,O
Smith,O
to,O
accept,O
the,O
May,O
29,O
",",O
2024,O
minutes.,O
VOTE:,O
Kyle,O
Kordich,O
–,O
YES;,O
Stephen,O
Grandeau,O
–,O
ABSTAIN,O
;,O
Ronald,O
Bormann,O
–,O
YES;,O
Frank,O
Mazza,O
–,O
ABSTAIN,O
;,O
Dwight,O
Havens,O
–,O
YES;,O
William,O
Smith,O
–,O
YES;,O
Jean,O
Loewenstein,O
–,O
ABSTAIN,O
Motion,O
CARRIED,O
with,O
4,O
YES,O
and,O
3,O
ABSTENTIONS,O
Meeting,O
Adjournment,O
Stephen,O
Grandeau,O
MOTIONED,O
to,O
adjourn,O
the,O
meeting,O
to,O
the,O
next,O
regular,O
meeting,O
or,O
any,O
other,O
meeting,O
necessary,O
for,O
the,O
conduct,O
of,O
the,O
Planning,O
"Board,",O
SECONDED,O
by,O
Jean,O
Loewenstein,O
",",O
motion,O
carried,O
unanimously,O
at,O
7:21,O
PM.,O
Respectfully,O
submitted,O
"by,",O
David,O
E.,O
"Jaeger,",O
Jr.,O
Planning,O
Board,O
Secretary,O
Planning,O
Technicia,O
n,O
